epoch,step,train_acc_epoch,train_acc_step,train_kl_epoch,train_kl_step,train_loss_epoch,train_loss_step,train_nll_epoch,train_nll_step,val_acc,val_loss
0,49,,0.625,,711098.25,,0.6796826124191284,,0.6796826124191284,,
0,75,,,,,,,,,0.6753623485565186,0.6064022183418274
0,75,0.6169772148132324,,710275.875,,0.55678391456604,,0.55678391456604,,,
1,99,,0.671875,,711821.0625,,6.3665242195129395,,0.4715260863304138,,
1,149,,0.640625,,711956.0625,,6.386203765869141,,0.49008744955062866,,
1,151,,,,,,,,,0.6570048332214355,0.6325826644897461
1,151,0.6519668698310852,,710676.3125,,6.4288153648376465,,0.5432958602905273,,,
2,199,,0.609375,,709602.3125,,12.258332252502441,,0.505085289478302,,
2,227,,,,,,,,,0.6531400680541992,0.6401376128196716
2,227,0.6217391490936279,,710785.9375,,12.29977798461914,,0.5269263386726379,,,
3,249,,0.65625,,710152.75,,18.136953353881836,,0.49340713024139404,,
